Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion
Public Method,"com.beust.jcommander.PasswordTest.passwordRequredNotProvided",,,,,,,,4,1,,
Public Method,"com.beust.jcommander.PasswordTest.passwordWithExcessiveArity",,,,,,,,4,1,,
Public Class,"com.beust.jcommander.PositiveIntegerTest",1,8,0,5,0,5,5,51,,1,0
Public Method,"com.beust.jcommander.PositiveIntegerTest.validateTest",,,,,,,,9,1,,
Class,"com.beust.jcommander.PositiveIntegerTest.validateTest.Arg",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.PositiveIntegerTest.validateTest2",,,,,,,,9,1,,
Class,"com.beust.jcommander.PositiveIntegerTest.validateTest2.Arg",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.PositiveIntegerTest.validateTest3",,,,,,,,9,1,,
Class,"com.beust.jcommander.PositiveIntegerTest.validateTest3.Arg",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.PositiveIntegerTest.validateTest4",,,,,,,,9,1,,
Class,"com.beust.jcommander.PositiveIntegerTest.validateTest4.Arg",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.PositiveIntegerTest.validateTest5",,,,,,,,9,1,,
Class,"com.beust.jcommander.PositiveIntegerTest.validateTest5.Arg",1,2,0,0,1,0,0,4,,1,0
Public Annotation,"com.beust.jcommander.ResourceBundle",0,1,0,1,0,1,1,3,,0,0
Abstract Method,"com.beust.jcommander.ResourceBundle.value",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.SetConverter",2,4,0,1,0,1,1,10,,1,0
Public Method,"com.beust.jcommander.SetConverter.convert",,,,,,,,8,2,,
Public Class,"com.beust.jcommander.SimpleExample",1,5,0,3,1,3,3,18,,1,0
Public Method,"com.beust.jcommander.SimpleExample.setupMain",,,,,,,,4,1,,
Public Method,"com.beust.jcommander.SimpleExample.testLongArgs",,,,,,,,4,1,,
Public Method,"com.beust.jcommander.SimpleExample.testShortArgs",,,,,,,,4,1,,
Public Class,"com.beust.jcommander.StringKey",2,2,0,5,1,5,5,37,,1,0
Public Constructor,"com.beust.jcommander.StringKey.StringKey",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.StringKey.equals",,,,,,,,15,7,,
Public Method,"com.beust.jcommander.StringKey.getName",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.StringKey.hashCode",,,,,,,,6,2,,
Public Method,"com.beust.jcommander.StringKey.toString",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.Strings",1,3,0,0,0,4,4,30,,1,0
Public Static Method,"com.beust.jcommander.Strings.isStringEmpty",,,,,,,,3,1,,
Public Static Method,"com.beust.jcommander.Strings.join",,,,,,,,9,3,,
Public Static Method,"com.beust.jcommander.Strings.join",,,,,,,,9,3,,
Public Static Method,"com.beust.jcommander.Strings.startsWith",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.StringsTest",1,5,0,3,0,3,3,20,,1,0
Public Method,"com.beust.jcommander.StringsTest.testArrayJoinEmptyDelimiter",,,,,,,,5,1,,
Public Method,"com.beust.jcommander.StringsTest.testArrayJoinSpaceDelimiter",,,,,,,,5,1,,
Public Method,"com.beust.jcommander.StringsTest.testListJoin",,,,,,,,5,1,,
Public Annotation,"com.beust.jcommander.SubParameter",0,0,0,1,0,1,1,3,,0,0
Abstract Method,"com.beust.jcommander.SubParameter.order",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.TypeHierarchyTest",1,6,0,1,0,1,1,79,,1,0
Public Class,"com.beust.jcommander.TypeHierarchyTest.Base",2,1,1,2,1,2,2,10,,1,0
Public Method,"com.beust.jcommander.TypeHierarchyTest.Base.isAvailable",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Base.setAvailable",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.TypeHierarchyTest.Child",3,2,0,4,2,4,10,18,,3,50
Public Method,"com.beust.jcommander.TypeHierarchyTest.Child.getName",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Child.isValidate",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Child.setName",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Child.setValidate",,,,,,,,3,1,,
Public Interface,"com.beust.jcommander.TypeHierarchyTest.Composite",1,2,1,1,0,1,2,4,,1,0
Abstract Method,"com.beust.jcommander.TypeHierarchyTest.Composite.setName",,,,,,,,1,0,,
Public Interface,"com.beust.jcommander.TypeHierarchyTest.IMiddle",0,1,1,1,0,1,1,4,,0,0
Abstract Method,"com.beust.jcommander.TypeHierarchyTest.IMiddle.setCount",,,,,,,,1,0,,
Public Interface,"com.beust.jcommander.TypeHierarchyTest.IMiddleMiddle",1,1,1,1,0,1,2,4,,1,0
Abstract Method,"com.beust.jcommander.TypeHierarchyTest.IMiddleMiddle.setCountAgain",,,,,,,,1,0,,
Public Interface,"com.beust.jcommander.TypeHierarchyTest.Marker",0,1,1,1,0,1,1,4,,0,0
Abstract Method,"com.beust.jcommander.TypeHierarchyTest.Marker.setAvailable",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.TypeHierarchyTest.Middle",2,1,1,4,2,4,6,18,,2,50
Public Method,"com.beust.jcommander.TypeHierarchyTest.Middle.getCount",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Middle.getCountAgain",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Middle.setCount",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.Middle.setCountAgain",,,,,,,,3,1,,
Public Interface,"com.beust.jcommander.TypeHierarchyTest.Visitor",0,1,2,1,0,1,1,4,,0,0
Abstract Method,"com.beust.jcommander.TypeHierarchyTest.Visitor.setValidate",,,,,,,,1,0,,
Public Method,"com.beust.jcommander.TypeHierarchyTest.testTypeHierarchy",,,,,,,,10,1,,
Public Class,"com.beust.jcommander.UnixStyleUsageFormatter",1,11,0,2,0,2,17,50,,2,0
Public Constructor,"com.beust.jcommander.UnixStyleUsageFormatter.UnixStyleUsageFormatter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatter.appendAllParametersDetails",,,,,,,,45,16,,
Public Class,"com.beust.jcommander.UnixStyleUsageFormatterTest",1,33,0,18,0,18,18,304,,1,0
Private Enum Type,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum1",1,1,0,2,4,2,2,3,,1,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum1.valueOf",,,,,,,,0,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum1.values",,,,,,,,0,1,,
Private Enum Type,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum2",1,1,0,2,0,2,2,2,,1,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum2.valueOf",,,,,,,,0,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.TestEnum2.values",,,,,,,,0,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.annotationsAndDynamicParameters",,,,,,,,13,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.annotationsAndDynamicParameters.DSimple",1,3,0,0,2,0,0,6,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.doNotDisplayHelpDefaultValue",,,,,,,,14,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.doNotDisplayHelpDefaultValue.Arg",1,1,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.dontShowOptionUsageIfThereAreNoOptions",,,,,,,,15,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.dontShowOptionUsageIfThereAreNoOptions.CommandTemplate",1,3,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.emptyStringAsDefault",,,,,,,,14,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.emptyStringAsDefault.Arg",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.i18MissingKeyForCommand",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.noParseConstructor",,,,,,,,8,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.nonexistentCommandShouldThrow",,,,,,,,7,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.oom",,,,,,,,7,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.programName",,,,,,,,10,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.testDescriptionWrappingLongWord",,,,,,,,11,2,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.testLongCommandDescription",,,,,,,,11,2,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.testLongMainParameterDescription",,,,,,,,11,2,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.testOutputFormat",,,,,,,,43,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.testOutputFormat.ArgsTemplate",1,3,0,0,10,0,0,22,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageCommandsUnderUsage",,,,,,,,24,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageCommandsUnderUsage.Arg",1,0,0,0,0,0,0,2,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageCommandsUnderUsage.ArgCommandA",1,2,0,0,1,0,0,4,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageCommandsUnderUsage.ArgCommandB",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageShouldNotChange",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithEmptyLine",,,,,,,,24,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithEmptyLine.Arg",1,0,0,0,0,0,0,2,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithEmptyLine.ArgCommandA",1,2,0,0,1,0,0,4,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithEmptyLine.ArgCommandB",1,2,0,0,1,0,0,4,,1,0
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithRequiredArgsAndResourceBundle",,,,,,,,16,2,,
Public Method,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithSubCommands",,,,,,,,27,1,,
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithSubCommands.Arg",1,0,0,0,0,0,0,2,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithSubCommands.ArgCommandA",1,2,0,0,1,0,0,4,,1,0
Class,"com.beust.jcommander.UnixStyleUsageFormatterTest.usageWithSubCommands.ArgCommandB",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.ValidatePropertiesWhenParsingTest",1,5,0,1,0,2,2,26,,1,0
Public Static Class,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.A",1,2,0,0,1,0,0,4,,1,0
Public Static Class,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.B",1,3,0,0,1,0,0,4,,1,0
Public Static Class,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.MyPathValidator",2,3,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.MyPathValidator.validate",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.f",,,,,,,,6,1,,
Public Static Method,"com.beust.jcommander.ValidatePropertiesWhenParsingTest.main",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.VariableArityTest",1,6,0,1,0,2,2,41,,1,0
Public Static Class,"com.beust.jcommander.VariableArityTest.ModelGenerationConfig",1,4,0,1,5,1,1,23,,1,0
Public Method,"com.beust.jcommander.VariableArityTest.ModelGenerationConfig.print",,,,,,,,7,1,,
Public Static Method,"com.beust.jcommander.VariableArityTest.main",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.VariableArityTest.verifyVariableArity",,,,,,,,13,1,,
Public Class,"com.beust.jcommander.WrappedParameter",1,11,0,21,2,21,21,96,,1,40
Public Constructor,"com.beust.jcommander.WrappedParameter.WrappedParameter",,,,,,,,3,1,,
Public Constructor,"com.beust.jcommander.WrappedParameter.WrappedParameter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.addValue",,,,,,,,7,2,,
Public Method,"com.beust.jcommander.WrappedParameter.addValue",,,,,,,,20,4,,
Public Method,"com.beust.jcommander.WrappedParameter.arity",,,,,,,,3,2,,
Private Method,"com.beust.jcommander.WrappedParameter.callPut",,,,,,,,9,2,,
Public Method,"com.beust.jcommander.WrappedParameter.echoInput",,,,,,,,3,2,,
Private Method,"com.beust.jcommander.WrappedParameter.findPut",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.getAssignment",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.getDynamicParameter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.getParameter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.hidden",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.isHelp",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.isNonOverwritableForced",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.WrappedParameter.names",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.order",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.password",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.required",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.validateValueWith",,,,,,,,5,2,,
Public Method,"com.beust.jcommander.WrappedParameter.validateWith",,,,,,,,3,2,,
Public Method,"com.beust.jcommander.WrappedParameter.variableArity",,,,,,,,3,2,,
Package,"com.beust.jcommander.args",,,,27,141,28,,667,,,
Public Class,"com.beust.jcommander.args.AlternateNamesForListArgs",1,3,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.Args1",1,7,0,0,9,0,0,20,,1,0
Public Class,"com.beust.jcommander.args.Args1Setter",1,7,0,10,9,10,10,50,,1,88
Public Method,"com.beust.jcommander.args.Args1Setter.getParameters",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setBigDecimal",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setDate",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setDebug",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setDouble",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setFloat",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setGroups",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setLong",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setParameters",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.Args1Setter.setVerbose",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.args.Args2",1,6,0,0,5,0,0,12,,1,0
Public Class,"com.beust.jcommander.args.ArgsArityInteger",1,2,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.ArgsArityString",1,2,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.ArgsBooleanArity",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsBooleanArity0",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsConverter",1,10,0,0,9,0,0,20,,1,0
Public Class,"com.beust.jcommander.args.ArgsConverterFactory",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsDefault",1,5,1,0,5,0,0,12,,1,0
Public Class,"com.beust.jcommander.args.ArgsEnum",1,9,0,0,2,1,1,16,,1,100
Public Enum Type,"com.beust.jcommander.args.ArgsEnum.ChoiceType",1,1,0,2,3,2,2,1,,1,
Public Method,"com.beust.jcommander.args.ArgsEnum.ChoiceType.valueOf",,,,,,,,0,1,,
Public Method,"com.beust.jcommander.args.ArgsEnum.ChoiceType.values",,,,,,,,0,1,,
Public Static Method,"com.beust.jcommander.args.ArgsEnum.main",,,,,,,,9,1,,
Public Class,"com.beust.jcommander.args.ArgsEquals",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsHelp",1,1,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsI18N1",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsI18N2",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsI18N2New",1,3,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.ArgsInherited",1,2,0,0,1,0,0,4,,2,0
Public Class,"com.beust.jcommander.args.ArgsList",1,5,0,0,5,0,0,27,,1,0
Public Static Class,"com.beust.jcommander.args.ArgsList.SemiColonSplitter",2,3,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.args.ArgsList.SemiColonSplitter.split",,,,,,,,3,1,,
Public Static Class,"com.beust.jcommander.args.ArgsList.UppercaseConverter",2,3,0,1,0,1,1,10,,1,0
Public Method,"com.beust.jcommander.args.ArgsList.UppercaseConverter.convert",,,,,,,,8,2,,
Public Class,"com.beust.jcommander.args.ArgsLongCommandDescription",1,1,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsLongDescription",1,2,0,0,5,0,0,16,,1,0
Public Class,"com.beust.jcommander.args.ArgsLongMainParameterDescription",1,3,0,0,2,0,0,8,,1,0
Public Class,"com.beust.jcommander.args.ArgsMainParameter1",2,3,0,1,1,1,1,7,,1,0
Public Method,"com.beust.jcommander.args.ArgsMainParameter1.getHostPorts",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.args.ArgsMainParameter2",2,4,0,1,1,1,1,7,,1,0
Public Method,"com.beust.jcommander.args.ArgsMainParameter2.getHostPorts",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.args.ArgsMainParameter3",1,3,0,2,1,2,2,10,,1,0
Public Method,"com.beust.jcommander.args.ArgsMainParameter3.getPath",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.ArgsMainParameter3.setPath",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.args.ArgsMaster",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsMultiValidate",1,5,0,0,1,0,0,24,,1,0
Public Static Class,"com.beust.jcommander.args.ArgsMultiValidate.GreaterTha0ValueValidator",2,4,0,1,0,1,1,6,,1,0
Public Method,"com.beust.jcommander.args.ArgsMultiValidate.GreaterTha0ValueValidator.validate",,,,,,,,3,2,,
Public Static Class,"com.beust.jcommander.args.ArgsMultiValidate.LowerThan100ValueValidator",2,4,0,1,0,1,1,6,,1,0
Public Method,"com.beust.jcommander.args.ArgsMultiValidate.LowerThan100ValueValidator.validate",,,,,,,,3,2,,
Public Static Class,"com.beust.jcommander.args.ArgsMultiValidate.OddIntegerParameterValidator",2,4,0,1,0,1,1,6,,1,0
Public Method,"com.beust.jcommander.args.ArgsMultiValidate.OddIntegerParameterValidator.validate",,,,,,,,3,2,,
Public Class,"com.beust.jcommander.args.ArgsMultipleUnparsed",1,2,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.ArgsOutOfMemory",1,2,0,0,2,0,0,8,,1,0
Public Class,"com.beust.jcommander.args.ArgsPassword",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsPrivate",1,2,0,1,1,1,1,7,,1,0
Public Method,"com.beust.jcommander.args.ArgsPrivate.getVerbose",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.args.ArgsRequired",1,3,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsSlave",1,2,1,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsSlaveBogus",1,2,0,0,1,0,0,4,,2,0
Public Class,"com.beust.jcommander.args.ArgsValidate1",1,3,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.ArgsWithSet",1,3,0,0,1,0,0,3,,1,0
Public Class,"com.beust.jcommander.args.Arity1",1,1,0,0,1,0,0,5,,1,0
Public Class,"com.beust.jcommander.args.CommandLineArgs",1,6,0,0,27,0,0,64,,1,0
Public Class,"com.beust.jcommander.args.CommandLineArgs2",1,7,0,0,15,0,0,32,,1,0
Public Class,"com.beust.jcommander.args.HiddenArgs",1,2,0,2,2,2,2,11,,1,75
Public Constructor,"com.beust.jcommander.args.HiddenArgs.HiddenArgs",,,,,,,,2,1,,
Private Method,"com.beust.jcommander.args.HiddenArgs.setOutput",,,,,,,,3,1,,
Public Interface,"com.beust.jcommander.args.IHostPorts",0,1,2,1,0,1,1,3,,0,0
Abstract Method,"com.beust.jcommander.args.IHostPorts.getHostPorts",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.args.SeparatorColon",1,1,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.args.SeparatorEqual",1,2,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.SeparatorMixed",1,3,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.SlashSeparator",1,2,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.args.VariableArity",2,4,0,2,3,2,2,13,,1,66
Public Constructor,"com.beust.jcommander.args.VariableArity.VariableArity",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.args.VariableArity.processVariableArity",,,,,,,,3,1,,
Package,"com.beust.jcommander.command",,,,20,11,21,,306,,,
Public Class,"com.beust.jcommander.command.CommandAdd",1,3,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.command.CommandAliasTest",1,13,0,11,0,11,11,118,,1,0
Public Method,"com.beust.jcommander.command.CommandAliasTest.clashingAliasesAreNotAllowed",,,,,,,,14,2,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.formattingLooksNice",,,,,,,,16,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.mainCommandReturnsNullsForGetCommandAndGetParsedAlias",,,,,,,,6,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.oneCommandWithMultipleAliases_commit_ci",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.oneCommandWithMultipleAliases_commit_cmt",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.oneCommandWithSingleAlias",,,,,,,,11,1,,
Private Method,"com.beust.jcommander.command.CommandAliasTest.patternMatchesTimes",,,,,,,,6,2,,
Private Method,"com.beust.jcommander.command.CommandAliasTest.testCommitWithAlias",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.twoCommandsWithAliases",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.usageCanBeRetrievedWithBothCommandAndAlias",,,,,,,,15,1,,
Public Method,"com.beust.jcommander.command.CommandAliasTest.usageDisplaysCommandWithAliasesOnlyOnce",,,,,,,,9,1,,
Public Class,"com.beust.jcommander.command.CommandCommit",1,4,0,0,3,0,0,8,,1,0
Public Class,"com.beust.jcommander.command.CommandHidden",1,3,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.command.CommandMain",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.command.CommandNoParametersAnnotation",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.command.CommandTest",1,17,0,9,0,10,10,113,,1,0
Public Method,"com.beust.jcommander.command.CommandTest.commandTest1",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.command.CommandTest.commandTest2",,,,,,,,14,1,,
Public Method,"com.beust.jcommander.command.CommandTest.doNotValidateSubCommand",,,,,,,,8,1,,
Public Method,"com.beust.jcommander.command.CommandTest.hiddenCommandTest",,,,,,,,17,1,,
Public Static Method,"com.beust.jcommander.command.CommandTest.main",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.command.CommandTest.namedCommandTest1",,,,,,,,12,1,,
Public Method,"com.beust.jcommander.command.CommandTest.noParametersAnnotationOnCommandTest",,,,,,,,10,1,,
Public Method,"com.beust.jcommander.command.CommandTest.noTrailingSpaceInUsageTest",,,,,,,,13,1,,
Public Method,"com.beust.jcommander.command.CommandTest.shouldComplainIfNoAnnotations",,,,,,,,6,1,,
Public Method,"com.beust.jcommander.command.CommandTest.validateSubCommand",,,,,,,,7,1,,
Public Class,"com.beust.jcommander.command.NamedCommandAdd",1,3,0,0,2,0,0,6,,1,0
Package,"com.beust.jcommander.converters",,,,41,5,42,,326,,,
Public Abstract Generic Class,"com.beust.jcommander.converters.BaseConverter",2,1,10,3,1,3,3,12,,1,33
Public Constructor,"com.beust.jcommander.converters.BaseConverter.BaseConverter",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.converters.BaseConverter.T",1,0,0,0,0,0,0,0,,1,0
Protected Method,"com.beust.jcommander.converters.BaseConverter.getErrorString",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.BaseConverter.getOptionName",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.BigDecimalConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.BigDecimalConverter.BigDecimalConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.BigDecimalConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.BooleanConverter",1,3,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.BooleanConverter.BooleanConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.BooleanConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.CharArrayConverter",2,1,0,1,0,1,1,4,,1,0
Public Method,"com.beust.jcommander.converters.CharArrayConverter.convert",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.CharArrayConverterTest",1,5,0,1,0,1,1,8,,1,0
Public Method,"com.beust.jcommander.converters.CharArrayConverterTest.testString",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.CommaParameterSplitter",2,3,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.converters.CommaParameterSplitter.split",,,,,,,,3,1,,
Public Generic Class,"com.beust.jcommander.converters.DefaultListConverter",2,5,0,2,2,2,2,16,,1,0
Public Constructor,"com.beust.jcommander.converters.DefaultListConverter.DefaultListConverter",,,,,,,,4,1,,
TypeVariable,"com.beust.jcommander.converters.DefaultListConverter.T",1,0,0,0,0,0,0,0,,1,0
Public Method,"com.beust.jcommander.converters.DefaultListConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.DoubleConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.DoubleConverter.DoubleConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.DoubleConverter.convert",,,,,,,,7,2,,
Public Generic Class,"com.beust.jcommander.converters.EnumConverter",2,8,1,2,2,2,2,21,,1,0
Public Constructor,"com.beust.jcommander.converters.EnumConverter.EnumConverter",,,,,,,,4,1,,
TypeVariable,"com.beust.jcommander.converters.EnumConverter.T",1,0,0,0,0,0,0,0,,2,0
